recipe_id,veg_1,veg_2,veg_3,veg_4,veg_5,category
5563511,sweet potato,,,,,western
7533927,green onion,ginger,,,,chinese
7474167,carrot,cucumber,,,,chinese
1319255,sweet potato,,,,,western
7043047,pumpkin,asparagus,tomato,Perilla,,chinese
2179008,tomato,cabbage,onion,,,western
7544702,cucumber,bean sprouts,,,,chinese
602263,pumpkin,,,,,japanese
2134817,chinese cabbage,,,,,japanese
1436319,carrot,radish,,,,western
7243624,broccoli,garlic,,,,chinese
2961798,pumpkin,,,,,japanese
5994997,chinese cabbage,,,,,western
7511222,cabbage,ginger,,,,chinese
7178466,onion,green peas,,,,chinese
2154050,onion,tomato,,,,western
7507525,cucumber,garlic,,,,chinese
5545829,onion ,cabbage,garlic,green onion,,japanese
666712,onion,,,,,western
7594493,carrot,,green onions,,,chinese
1847159,potato,garlic,,,,western
2660752,radish,Green bean,ginger,,,chinese
7501848,tomato,onion,asparagus,,,western
1637521,onion ,,,,,japanese
7428754,chinese cabbage,,,,,western
3227775,cucumber,,,,,japanese
2515958,garlic,onion,,,,western
1938748,chinese cabbage,bell pepper,tomato,cucumber,,japanese
7352718,potato,onion,,,,western
5717862,onion ,garlic,,,,japanese
6025199,carrot,radish,potato,,,western
7366945,corn,,,,,chinese
973985,garlic,,,,,western
7569955,eggplant,ginger,,,,chinese
6971410,corn,Loofah,,,,chinese
5967980,carrot,bean sprouts,garlic,,,western
1860299,pumpkin,,,,,japanese
5720729,corn,,,,,japanese
4670930,onion ,,,,,japanese
6268778,radish,ginger,garlic,green onion,onion,chinese
4191129,radish,,,,,japanese
6685143,broccoli,green onion,garlic,,,chinese
6680934,radish,carrot,broccoli,,,chinese
7453987,onion,garlic,ginger,,,chinese
1203219,tomato,pumpkin,broccoli,ginger,,japanese
6577122,carrot,,,,,japanese
2713850,eggplant,,,,,western
6974458,lettuce,,,,,chinese
7552373,carrot,bell pepper,radish,eggplant,broccoli,western
5224593,sweet potato,,,,,japanese
1322202,broccoli,potato,carrot,,,western
5245917,lettuce,bean sprouts,broccoli,,,chinese
2812707,eggplant,onion,pumpkin,corn,,western
7462272,carrot,onion,,,,japanese
4402233,carrot,,,,,western
4359940,potato,,,,,chinese
2651831,carrot,,lettuce,,,western
4590804,radish,green onion,ginger,,,chinese
2525207,broccoli,potato,,,,western
5040044,cucumber,lettuce,,,,japanese
7627360,eggplant,garlic,,,,chinese
7334442,radish,,,,,chinese
1226245,pumpkin,,,,,japanese
7649043,eggplant,Zha cai,Small onion,,,chinese
7299093,cabbage,,garlic,,,chinese
4836915,broccoli,,,,,japanese
842883,broccoli,pumpkin,,,,western
7547576,carrot,onion,,,,chinese
3177264,radish,cucumber,,,,chinese
7110139,potato,bean sprouts,garlic,,,chinese
7661457,bean sprouts,,garlic,ginger,,chinese
6669627,bell pepper,cabbage,garlic,,,chinese
1723362,pumpkin,sweet potato,,,,japanese
1123600,onion,carrot,garlic,bean sprouts,,western
6104837,lettuce,,,,,chinese
3624290,chinese cabbage,,,,,japanese
7457460,chinese cabbage,,,,,chinese
603353,onion,radish,,,,western
7291037,potato,onion,,garlic,,chinese
7329547,pumpkin,,,,,western
3284046,tomato,,,,,japanese
7639815,carrot,cabbage,garlic,,,chinese
3252424,cucumber,,,,,japanese
1224473,cucumber,pumpkin,,,,japanese
161922,onion,cabbage,,,,western
6082538,cucumber,potato,,,,japanese
6622580,tomato,garlic,,,,western
4596520,onion ,,,,,japanese
6256669,cucumber,lettuce,ginger,,,japanese
150855,cucumber,,,,,japanese
7261745,onion,,,,,chinese
7679040,onion,potato,,,,western
2799051,sweet potato,,,,,japanese
7683709,onion,garlic,,,,western
2255344,pumpkin,,,,,japanese
2180809,tomato,carrot,onion,potato,,western
284016,radish,cabbage,,,,japanese
4589614,onion ,green onion,pumpkin,,,japanese
7606888,carrot,bean sprouts,,,,western
5162613,eggplant,ginger,,,,japanese
2773482,sweet potato,,,,,western
3821215,cucumber,lettuce,,,,japanese
4997100,tomato,garlic,green onion,,,western
3174018,onion ,,,,,japanese
7605391,broccoli,cucumber,,,,chinese
5247822,cabbage,,,,,japanese
5987367,tomato,green onion,,,,chinese
384809,onion,,,,,western
6603897,chinese cabbage,,,,,japanese
2481333,broccoli,bean sprouts,tomato,,,western
4110543,cabbage,,,,,japanese
5030363,eggplant,green onion,,,,japanese
7631111,onion,,,,,western
2435985,onion ,tomato,garlic,,,japanese
3889470,tomato,onion,garlic,,,western
2286675,ginger,green onion,,,,japanese
7242761,eggplant,green onion,,,,chinese
7500712,chinese cabbage,,carrot,garlic,,chinese
6626532,radish,carrot,ginger,garlic,,japanese
4861825,radish,Takana,,,,chinese
4428320,tomato,garlic,,,,japanese
6940346,eggplant,tomato,green onion,,,chinese
7277753,eggplant,,,,,japanese
5960562,broccoli,bell pepper,onion,garlic,,western
3254545,tomato,cucumber,,,,japanese
3520541,pumpkin,,,,,chinese
4553653,cucumber,lettuce,tomato,,,western
7157872,radish,garlic,ginger,,,chinese
3129975,asparagus,lettuce,,,,chinese
7271521,potato,onion,,,,western
7551257,carrot,,,,,chinese
388847,asparagus,carrot,,,,western
7542560,onion,,,,,chinese
2904907,ginger,,,,,japanese
7200357,eggplant,green onion,ginger,,,japanese
5301967,potato,green onion,,,,chinese
4961421,broccoli,garlic,,,,western
4216399,radish,onion,,,,japanese
4067513,eggplant,,,,,western
7419079,radish,carrot,green onion,,,japanese
7510420,onion,,,,,chinese
22802,broccoli,carrot,,,,western
3733183,eggplant,,,,,japanese
2805295,carrot,garlic,bean sprouts,cabbage,,western
4828070,carrot,,,,,japanese
7203825,carrot,cucumber,,,,chinese
352026,sweet potato,garlic,,,,western
435733,carrot,,,,,japanese
6438049,tomato,garlic,onion,,,western
4299168,onion ,lettuce,,,,japanese
4418983,tomato,carrot,onion,broccoli,,western
3067227,broccoli,,,,,japanese
7092465,onion ,ginger,garlic,,,japanese
2068207,corn,bell pepper,,,,western
105806,sweet potato,,,,,japanese
1333636,garlic,,,,,western
468869,cabbage,,,,,japanese
2677013,eggplant,garlic,tomato,,,western
5603530,sweet potato,,,,,japanese
7367228,cabbage,ginger,garlic,,,chinese
286211,tomato,ginger,green onion,ginger,,japanese
3197552,chinese cabbage,,,,,japanese
2670008,eggplant,,,,,western
7013493,carrot,onion,ginger,,,japanese
2986637,onion ,green onion,,,,japanese
323524,broccoli,onion,,,,western
432404,onion ,,,,,japanese
2981227,carrot,chinese cabbage,broccoli,,,japanese
1260517,sweet potato,carrot,,,,western
6203086,tomato,garlic,potato,,,japanese
6736672,broccoli,,,,,western
469161,chinese cabbage,,,,,japanese
3883153,onion,carrot,,,,western
1421358,pumpkin,,,,,japanese
7293957,onion,carrot,chinese cabbage,ginger,,chinese
4118247,tomato,,,,,japanese
6641792,broccoli,potato,carrot,,,western
4681520,eggplant,green onion,,,,japanese
3853232,garlic,,,,,western
3105699,carrot,,,,,japanese
7585981,tomato,garlic,broccoli,,,western
5316861,pumpkin,,,,,chinese
4214902,sweet potato,,,,,japanese
5873639,radish,cabbage,,bean sprouts,green onion,chinese
1655127,broccoli,tomato,green onion,potato,,western
6025838,radish,green onion,,,,japanese
5860482,carrot,potato,bell pepper,,,western
642055,carrot,,,,,japanese
212701,tomato,eggplant,,,,japanese
1882174,onion ,,,,,japanese
2428103,onion,tomato,,,,western
6946691,radish,carrot,,,,japanese
589851,eggplant,garlic,,,,western
1341958,radish,,,,,japanese
3821727,ginger,,,,,japanese
7628196,onion,bean sprouts,chinese cabbage,,,chinese
2900983,sweet potato,,,,,chinese
817300,eggplant,garlic,cabbage,carrot,,western
7110976,corn,cabbage,cucumber,,,chinese
5344255,corn,carrot,onion,,,western
7418703,chinese cabbage,green onion,carrot,garlic,ginger,chinese
5606771,radish,carrot,,garlic,,chinese
429983,onion,potato,,,,western
4670135,radish,,,,,japanese
5299589,broccoli,tomato,onion,,,western
6028009,onion ,ginger,eggplant,,,japanese
926380,carrot,onion,broccoli,garlic,,japanese
7008638,carrot,,,,,western
6734267,broccoli,onion,,,,chinese
2683997,tomato,,,,,western
2041050,carrot,,,,,japanese
6344539,onion ,garlic,tomato,,,japanese
2520839,broccoli,,,,,western
4315196,radish,carrot,Asatsuki,green onion,,chinese
7012482,radish,broccoli,carrot,onion,,chinese
5186066,lettuce,asparagus,,,,western
5503263,radish,green onion,,,,chinese
7492476,radish,,ginger,,,japanese
2736052,carrot,,,,,western
6943413,potato,corn,green onion,,,chinese
7294420,broccoli,tomato,onion,radish,,western
5254913,lettuce,,,,,chinese
3350471,tomato,onion,garlic,,,western
7233266,asparagus,garlic,ginger,,,chinese
4193560,radish,,ginger,green onion,,japanese
2158033,broccoli,carrot,cabbage,onion,potato,western
7535399,carrot,chinese cabbage,,,,chinese
5132445,asparagus,garlic,ginger,,,chinese
5799168,onion ,,,,,japanese
4088884,onion,garlic,,,,western
7465250,tomato,,,,,japanese
4450568,tomato,garlic,,,,western
7464387,bean sprouts,,garlic,,,chinese
286241,asparagus,,,,,western
7677543,garlic,,,,,chinese
736349,cabbage,,,,,japanese
7369060,radish,,,,,chinese
7632572,carrot,,,,,western
7148183,potato,garlic,ginger,green onion,carrot,chinese
1962300,broccoli,,,,,western
7468963,broccoli,,ginger,,,chinese
6688926,broccoli,,garlic,,,chinese
4066131,onion,carrot,potato,,,western
6961258,carrot,,,,,japanese
2296882,tomato,onion,,,,western
6272465,onion ,garlic,,,,japanese
1102425,onion,garlic,bell pepper,,,western
1857178,onion ,tomato,,,,japanese
3585920,garlic,ginger,green onion,bean sprouts,radish,western
7580882,tomato,,ginger,,,chinese
603620,tomato,cucumber,eggplant,ginger,,japanese
5078846,onion,,,,,western
1153667,cucumber,,,,,japanese
7531232,carrot,bean sprouts,,,garlic,chinese
1140479,onion,tomato,eggplant,garlic,pumpkin,western
2070693,sweet potato,,,,,japanese
765840,ginger,,,,,western
2982155,radish,,,,,japanese
6068908,onion ,green onion,,,,japanese
832881,eggplant,radish,,,,western
7218700,eggplant,Perilla,garlic,ginger,,chinese
5448598,tomato,,,,,western
2073545,pumpkin,sweet potato,,,,japanese
2332065,tomato,onion,,,,western
7554055,tomato,garlic,,,,chinese
7583279,onion,carrot,,,,western
3253315,onion ,,tomato,cucumber,,japanese
3540588,radish,,,,,chinese
7398935,radish,green onion,carrot,,,western
856301,onion ,asparagus,garlic,,,japanese
2795373,sweet potato,,,,,western
6983464,bell pepper,onion,,garlic,ginger,chinese
1886038,cucumber,,,,,japanese
7409295,radish,,,,,western
2751326,ginger,,,,,japanese
3935265,tomato,onion,,,,western
2230628,carrot,onion,,,,japanese
1499546,carrot,onion,potato,,,japanese
551849,cabbage,,,,,japanese
1413426,onion,potato,,,,western
1724684,onion ,garlic,,,,japanese
2255506,radish,cucumber,ginger,tomato,,chinese
1188263,garlic,onion,carrot,ginger,green onion,western
1267036,sweet potato,carrot,onion,,ginger,chinese
7619008,garlic,Soybeans,,green onions,,chinese
6928951,eggplant,onions,carrots,s,ginger,chinese
2094985,broccoli,tomato,,,,western
5552209,green onion,,,,,japanese
4416266,green onion,,,,,japanese
4838675,corn,onion,carrot,,,western
7332225,onion,chinese cabbage,,,,chinese
5582704,pumpkin,ginger,garlic,,,chinese
7600157,corn,onion,,,,western
1588160,carrot,,,,,japanese
538736,carrot,onion,,,,western
1174492,garlic,green onion,,,,japanese
1180551,eggplant,ginger,,,,japanese
5453335,tomato,chinese cabbage,,,,western
3648381,pumpkin,ginger,,,,japanese
1327660,garlic,green onion,lettuce,,,japanese
1483393,tomato,,,,,western
4122062,onion ,,,,,japanese
4005608,asparagus,,,,,chinese
924149,eggplant,onion,broccoli,tomato,,western
7602442,radish,garlic,ginger,green onion,,chinese
4156741,pumpkin,,,,,japanese
7587870,ginger,,,,,chinese
6025975,sweet potato,carrot,onion,,ginger,chinese
3366689,eggplant,,,,,western
7324180,radish,ginger,green onion,,,japanese
7516631,chinese cabbage,carrot,eggplant,sweet potatp,,western
6002848,radish,garlic,green onion,,,chinese
835090,eggplant,,,,,western
7240896,cabbage,cucumber,bean sprouts,,,chinese
6736037,asparagus,carrot,,,,chinese
7042936,pumpkin,,,,,japanese
3312168,onion ,,,,,japanese
4574515,corn,onion,eggplant,garlic,,western
5594889,asparagus,,,,,chinese
3549048,chinese cabbage,garlic,ginger,green onion,,japanese
1133040,broccoli,,,,,western
2196138,onion ,,,,,japanese
1800793,broccoli,,,,,western
7494106,onion,green onion,,,,chinese
4279721,chinese cabbage,garlic,tomato,green onion,,japanese
6355981,onion ,,,,,japanese
815869,eggplant,garlic,bell pepper,,,western
3820392,tomato,garlic,,,,japanese
6924107,eggplant,onion,,,,chinese
5958008,pumpkin,Edamame,,,,chinese
4104995,eggplant,green onion,tomato,garlic,,western
5411199,asparagus,onion,,,,chinese
65060,sweet potato,,,,,western
1860105,asparagus,,,,,chinese
7548499,cucumber,tomato,,,,chinese
6477030,tomato,corn,garlic,,,western
3102518,onion ,,,,,japanese
6817935,radish,ginger,garlic,,,chinese
4457908,asparagus,,garlic,ginger,,chinese
2709133,tomato,bell pepper,,,,japanese
3491322,corn,onion,,,,western
3065935,corn,,,,,japanese
4669491,eggplant,onion,radish,tomato,,western
7645989,ginger,,,,,chinese
6570378,potato,broccoli,carrot,onion,cabbage,chinese
4815334,potato,,,,,chinese
7239724,tomato,onion,ginger,,,western
2928947,garlic,,,,,japanese
2777788,tomato,onion,,,,western
2839428,onion ,pumpkin,,,,japanese
2569207,ginger,garlic,,,,japanese
7095196,tomato,onion,garlic,,,western
2424139,carrot,onion,potato,tomato,,japanese
7487139,radish,,,,,western
3511150,radish,ginger,,,,japanese
6745901,carrot,,,,,chinese
2292004,tomato,onion,garlic,,,western
2065892,radish,carrot,onion,,,japanese
4546329,tomato,green onion,,,,western
7535240,radish,garlic,bean sprouts,carrot,,chinese
2610878,eggplant,,,,,western
7526026,corn,cucumber,,,,chinese
7586827,eggplant,onion,carrot,,,western
7666922,onion,,tomato,carrot,,chinese
303953,chinese cabbage,green onion,,,,japanese
2913359,sweet potato,,,,,western
6828254,carrot,chinese cabbage,,,,chinese
1437796,eggplant,onion,,,,western
3820909,asparagus,Soybean,garlic,,,chinese
6769610,sweet potato,,,,,western
7640878,radish,onion,green onion,,,chinese
7595197,onion,,,,,western
6766187,cabbage,,,,,chinese
4512748,tomato,,,,,japanese
2571714,onion,tomato,,,,western
6550782,bell pepper,,green onion,ginger,garlic,chinese
4426355,tomato,lettuce,cucumber,,,western
5500610,radish,carrot,,,,chinese
3542740,tomato,,,,,western
6373400,radish,,carrot,,,japanese
7085740,onion ,tomato,,,,japanese
2337683,radish,,,,,japanese
6024706,broccoli,garlic,,,,western
7293553,cabbage,carrot,bean sprouts,,,chinese
4760421,pumpkin,,,,,japanese
3217697,onion ,bell pepper,,,,japanese
1883650,eggplant,,,,,japanese
1904911,asparagus,bell pepper,,,,western
1572434,eggplant,ginger,,,,japanese
2760784,pumpkin,eggplant,onion,garlic,ginger,chinese
7185905,radish,,Wakame stem,garlic,,chinese
3378117,onion,carrot,tomato,,,western
3599762,cucumber,bell pepper,lettuce,,,japanese
3624592,radish,,,,,japanese
7617863,cabbage,,,,,chinese
7515820,carrot,cucumber,,,,chinese
6523932,chinese cabbage,galic,,,,western
3523250,ginger,,,,,japanese
7339487,sweet potato,,,,,japanese
4245769,broccoli,bell pepper,,,,western
3387131,cabbage,,,,,japanese
3163083,tomato,,,,,japanese
6572993,corn,broccoli,,,,western
3534729,radish,,green onion,,,japanese
6705912,broccoli,,,,,japanese
7686407,Chinese cabbage,cabbage,carrot,onion,tomato,western
2548178,radish,,,,,chinese
3983591,radish,cucumber,,,,chinese
3286417,tomato,tomato,broccoli,,,western
6971331,garlic,bell pepper,,,,japanese
321547,radish,,,,,japanese
669175,chinese cabbage,green onion,,,,japanese
4398199,garlic,,,,,western
6655679,broccoli,,,,,chinese
7324180,radish,ginger,green onion,,,western
4015615,pumpkin,cucumber,onion,,,chinese
6591898,radish,chinese cabbage,,,,chinese
4014451,carrot,,,,,japanese
2780208,broccoli,eggplant,,,,western
7431320,onion ,green onion,,,,japanese
3756646,sweet potato,,,,,japanese
3043895,eggplant,onion,radish,carrot,,western
5886693,onion,,garlic,,,chinese
6382999,radish,garlic,ginger,green onion,,japanese
2999704,asparagus,potato,garlic,onion,,western
4582453,pumpkin,carrot,bell pepper,cucumber,,chinese
3548735,carrot,onion,,,,japanese
6269473,tomato,eggplant,,,,western
6776106,carrot,,,,,japanese
2904892,sweet potato,,,,,western
1707418,radish,,,,,japanese
3103507,cabbage,,,,,japanese
302868,broccoli,tomato,carrot,,,western
7686570,green onion,,,,,chinese
2019026,sweet potato,,,,,western
7541503,carrot,onion,,,,japanese
1685257,sweet potato,,,,,western
4305411,chinese cabbage,,,,,japanese
5663161,eggplant,,,,,western
7411261,radish,carrot,pumpkin,,,japanese
2988194,eggplant,cabbage,onion,,,western
6121978,potato,carrot,Green perilla,garlic,,chinese
5843143,tomato,onion,,,,western
2875177,ginger,green onion,,,,japanese
5774487,tomat,tomato,,,,western
6517187,radish,chinese cabbage,,,,japanese
1498212,asparagus,garlic,onion,carrot,,western
4226744,chinese cabbage,ginger,,,,japanese
1555481,sweet potato,,,,,western
7415102,corn,green onion,garlic,,,chinese
5750933,tomato,garlic,,,,japanese
6846376,tomato,garlic,,,,western
5867722,cabbage,,,,,japanese
4478635,garlic,bell pepper,eggplant,,,western
4356661,sweet potato,,,,,japanese
2573475,cabbage,,,,,japanese
5295548,radish,tomato,,,,japanese
6798432,lettuce,garlic,,,,chinese
81367,onion ,garlic,,,,japanese
7111863,carrot,,,,,japanese
1628311,tomato,,,,,western
7587437,onion,ginger,bell pepper,,,chinese
6266210,ginger,asparagus,,,,japanese
5585730,onion ,,,,,japanese
4615695,onion,carrot,,,,western
6684616,carrot,garlic,lettuce,cucumber,,japanese
7505038,potato,carrot,onion,,,western
7549305,ginger,,,,,chinese
317596,chinese cabbage,tomato,onion,,,western
4757807,tomato,eggplant,,,,japanese
1210364,asparagus,green onion,,,,chinese
4638725,broccoli,garlic,,,,western
